PSL450H1|Mechanisms of Neural and Endocrinal Secretion|BCH210H1,  PSL300H1/( BIO240H1,  BIO241H1),  PSL350H1/ CSB349H1/ BCH311H1/ MGY311Y1||Living Things and Their Environment (4)
PSL452H1|Membrane Physiology|PSL300H1,  PSL301H1 A minimum grade of 75% is required in  PSL300H1 and  PSL301H1. If minimum grade has not been met students are advised to contact the Department of Physiology at physiology.undergrad@utoronto.ca for approval.||Living Things and Their Environment (4)
PSL462H1|Molecular Aspects of Cardiovascular Function|PSL300H1,  PSL301H1 A minimum grade of 75% is required in  PSL300H1 and  PSL301H1. If minimum grade has not been met students are advised to contact the Department of Physiology at physiology.undergrad@utoronto.ca for approval.||Living Things and Their Environment (4)
PSL470H1|Cardiovascular Physiology|PSL300H1,  PSL301H1||Living Things and Their Environment (4)
PSL472H1|Sleep Physiology and Chronobiology|PSL300H1,  PSL301H1 A minimum grade of 75% is required in  PSL300H1 and  PSL301H1. If minimum grade has not been met students are advised to contact the Department of Physiology at physiology.undergrad@utoronto.ca for approval.||Living Things and Their Environment (4)
PSL480H1|Diving Physiology of Marine Mammals|( BIO270H1,  BIO271H1)/ PSL201Y1/ PSL300H1,  PSL301H1;  PSL280H1||Living Things and Their Environment (4)
PSL495H1|Communicate Biomedical Science|PSL300H1;  PSL301H1;  PSL372H1; 13.5 additional credits; and permission of Department||Living Things and Their Environment (4)
PSL496Y1|Translational Physiology Research Project|PSL300H1,  PSL301H1,  PSL310H1,  PSL372H1, permission of Department.||Living Things and Their Environment (4)
PSL497H1|Translational Physiology Research Project|PSL300H1,  PSL301H1,  PSL310H1,  PSL372H1, permission of Department.||Living Things and Their Environment (4)
PSL498Y1|Project in Physiology|( PSL304H1,  PSL305H1)/ PSL303Y1,  PSL372H1,  PSL374H1, permission of Department||Living Things and Their Environment (4)
PSL499H1|Project in Physiology|( PSL304H1,  PSL305H1)/ PSL303Y1,  PSL372H1,  PSL374H1, permission of Department||Living Things and Their Environment (4)
PSY100H1|Introductory Psychology|||Thought, Belief and Behaviour (2)
PSY194H1|The Psychology of Student Success|||Thought, Belief and Behaviour (2)
PSY195H1|The Science of Babies and Children|||Thought, Belief and Behaviour (2)
PSY197H1|Rethinking the Human Mind|||Thought, Belief and Behaviour (2)
PSY198H1|The Psychology of Magic|||Thought, Belief and Behaviour (2)
PSY199H1|Psychology and History of Drug Use|||Thought, Belief and Behaviour (2)
PSY201H1|Statistics I|PSY100H1/  PSY100Y5/ ( PSYA01H3,  PSYA02H3)/  COG250Y1||The Physical and Mathematical Universes (5)
PSY202H1|Statistics II|PSY201H1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3||The Physical and Mathematical Universes (5)
PSY203H1|Psychological Research|PSY100H1/  PSY100Y5/ ( PSYA01H3,  PSYA02H3)/  COG250Y1|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3|Thought, Belief and Behaviour (2)
PSY204H1|Psychology Careers and Applications|PSY100H1/  PSY100Y5/ ( PSYA01H3 +  PSYA02H3)||Society and its Institutions (3)
PSY210H1|Introduction to Developmental Psychology|PSY100H1/PSY100Y5/PSYA02H3/COG250Y1||Thought, Belief and Behaviour (2)
PSY220H1|Introduction to Social Psychology|PSY100H1/ PSY100Y5/ PSYA02H3/ COG250Y1||Thought, Belief and Behaviour (2)
PSY230H1|Personality and Its Transformations|PSY100H1/  PSY100Y5/  PSYA02H3/  COG250Y1||Thought, Belief and Behaviour (2)
PSY240H1|Introduction to Psychopathology and Clinical Science|PSY100H1/  PSY100Y5/  PSYA02H3/  COG250Y1||Thought, Belief and Behaviour (2)
PSY260H1|Introduction to Learning and Plasticity|PSY100H1/ PSY100Y5/ PSYA01H3/ COG250Y1||Living Things and Their Environment (4)
PSY270H1|Introduction to Cognitive Psychology|PSY100H1/ PSY100Y5/ PSYA01H3/ COG250Y1||Thought, Belief and Behaviour (2)
PSY280H1|Introduction to Sensation and Perception|PSY100H1/ PSY100Y5/ PSYA01H3/ COG250Y1||Living Things and Their Environment (4)
PSY290H1|Behavioural Neuroscience|PSY100H1/  PSY100Y5/  PSYA01H3/  COG250Y1||Living Things and Their Environment (4)
PSY299H1|Research Opportunity Program|||
PSY299Y1|Research Opportunity Program|||
PSY305H1|The Treatment of Psychological Data|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3||The Physical and Mathematical Universes (5)
PSY306Y0|Special Topics in Psychology Abroad|Completion of 8.0 credits||
PSY307H1|Special Topics in Psychology|PSY100H1/ PSY100Y5/( PSYA01H3 +  PSYA02H3), and  PSY201H1/ ECO220Y1/ EEB225H1/ GGR270H1/ POL222H1/ SOC202H1/ STA220H1/ STA238H1/ STA248H1/ STA288H1/ PSY201H5/ STA215H5/ STA220H5/ PSYB07H3/ STAB22H3/ STAB23H3/ STAB57H3, and 0.5 PSY credit at the 200-level||Thought, Belief and Behaviour (2)
PSY308H1|Special Topics in Psychology|PSY100H1/ PSY100Y5/( PSYA01H3 +  PSYA02H3), and  PSY201H1/ ECO220Y1/ EEB225H1/ GGR270H1/ POL222H1/ SOC202H1/ STA220H1/ STA238H1/ STA248H1/ STA288H1/ PSY201H5/ STA215H5/ STA220H5/ PSYB07H3/ STAB22H3/ STAB23H3/ STAB57H3, and 0.5 PSY credit at the 200-level||Thought, Belief and Behaviour (2)
PSY309H1|Research Specialization: Practicum|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3|PSY319H1/ PSY329H1/ PSY339H1/ PSY349H1/ PSY359H1/ PSY369H1/ PSY379H1/ PSY389H1|
PSY311H1|Social Development|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY210H1/  PSY210H5/  PSYB20H3||Thought, Belief and Behaviour (2)
PSY312H1|Cognitive Development|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY210H1/  PSY210H5/  PSYB20H3||Thought, Belief and Behaviour (2)
PSY313H1|Psychology of Aging|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY210H1/  PSY210H5/  PSYB20H3||Thought, Belief and Behaviour (2)
PSY316H1|Perceptual Development|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY280H1/  PSY280H5/  PSYB51H3||Thought, Belief and Behaviour (2)
PSY319H1|Developmental Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY210H1/ PSY210H5/ PSYB20H3||Thought, Belief and Behaviour (2)
PSY320H1|Social Psychology: Attitudes|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY321H1|Cross-Cultural Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY322H1|Intergroup Relations|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY323H1|Sex Roles and Behaviour|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY210H1/  PSY210H5/  PSYB20H3)/ ( PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1)/ ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3)||Thought, Belief and Behaviour (2)
PSY324H1|Moral Thought and Behaviour|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY326H1|Social Cognition|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY328H1|Psychology and the Law|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY329H1|Social Psychology Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY220H1/ PSY220H5/ PSYB10H3/ SOC213H1||Thought, Belief and Behaviour (2)
PSY330H1|Psychological Measurement|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3||
PSY331H1|Social Psychology of Emotion|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY332H1|Organizational Behaviour|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1)/ ( PSY230H1/  PSY230H5/  PSYB30H3)||Society and its Institutions (3)
PSY333H1|Health Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3)||Thought, Belief and Behaviour (2)
PSY336H1|Positive Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1)/ ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3)||Thought, Belief and Behaviour (2)
PSY337H1|Advanced Personality Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3)||Thought, Belief and Behaviour (2)
PSY339H1|Individual Differences Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and one of  PSY220H1/ PSY220H5/ PSYB10H3/ SOC213H1 or  PSY230H1/ PSY230H5/ PSYB30H3||Thought, Belief and Behaviour (2)
PSY341H1|Psychopathologies of Childhood|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY210H1/  PSY210H5/  PSYB20H3)/ ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3)||Thought, Belief and Behaviour (2)
PSY342H1|Cognition and Psychopathology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3), ( PSY270H1/  COG250Y1/  PSY270H5/  PSYB57H3)||Thought, Belief and Behaviour (2)
PSY343H1|Theories of Psychopathology and Psychotherapy|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY230H1/  PSY230H5/  PSYB30H3)/ ( PSY240H1/  PSY240H5/  PSYB32H3)||Thought, Belief and Behaviour (2)
PSY349H1|Laboratory in Social Psychological Field Methods|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY220H1/ PSY220H5/ PSYB10H3/ SOC213H1||Thought, Belief and Behaviour (2)
PSY359H1|Human Neuroimaging Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY210H1/ PSY210H5/ PSYB20H3 or  PSY220H1/ PSY220H5/ PSYB10H3/ SOC213H1 or  PSY230H1/ PSY230H5/ PSYB30H3 or  PSY240H1/ PSY240H5/ PSYB32H3, and  PSY270H1/ PSY270H5/ PSYB57H3/ COG250Y1 or  PSY280H1/ PSY280H5/ PSYB51H3||Living Things and Their Environment (4)
PSY360H1|Associative Learning|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, and  PSY260H1/  PSYB38H3||Living Things and Their Environment (4)
PSY362H1|Animal Cognition|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY260H1/  PSYB38H3/ ( PSY270H1/  PSY270H5/  PSYB57H3,  PSY290H1/  PSY290H5/  PSYB55H3/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY369H1|Psychobiology Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY290H1/ PSY290H5/ PSYB55H3/ PSYB64H3/ HMB200H1||Living Things and Their Environment (4)
PSY370H1|Thinking and Reasoning|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, and  PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1||Thought, Belief and Behaviour (2)
PSY371H1|Higher Cognitive Processes|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY270H1/  PSY270H5/ PSYB57H3/ PSY370H1/ COG250Y1||Thought, Belief and Behaviour (2)
PSY372H1|Human Memory|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY260H1/  PSYB38H3/  PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1||Thought, Belief and Behaviour (2)
PSY378H1|Engineering Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY280H1/  PSY280H5/  PSYB51H3)||Thought, Belief and Behaviour (2)
PSY379H1|Human Memory and Learning Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3 and  PSY260H1/ PSYB38H3 or  PSY270H1/ PSY270H5/ PSYB57H3/ COG250Y1||Thought, Belief and Behaviour (2)
PSY380H1|Vision Science|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY280H1/  PSY280H5/  PSYB51H3||Living Things and Their Environment (4)
PSY389H1|Perception Laboratory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY280H1/ PSY280H5/ PSYB51H3||Living Things and Their Environment (4)
PSY390H1|Behavioural Genetics|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  BIO260H1/  HMB200H1/  HMB265H1/  PSL300H1)||Living Things and Their Environment (4)
PSY395H1|Neuroethics|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY280H1/  PSY280H5/  PSYB51H3)/ ( PSY290H1/  PSY290H5/  PSYB55H3/  PSYB64H3/  HMB200H1)||Thought, Belief and Behaviour (2)
PSY396H1|Neurochemical Basis of Behaviour|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY397H1|Biological Rhythms|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY399H1|Research Opportunity Program|||
PSY399Y1|Research Opportunity Program|||
PSY400Y1|Research Specialization: Thesis|Enrolment in the PSY Research Specialist program, and  PSY309H1, and one of  PSY319H1/ PSY329H1/ PSY339H1/ PSY349H1/ PSY359H1/ PSY369H1/ PSY379H1/ PSY389H1|PSY409H1|
PSY402H1|Psychology Seminar|||
PSY403H1|Psychology Seminar|||
PSY404H1|Psychology Seminar|||
PSY405H1|Individual Projects|PSY202H1/  ECO220Y1/  SOC252H1/  STA221H1/  PSY202H5/  STA221H5/  PSYC08H3/  STAB27H3/  STAC32H3, and the appropriate background in Psychology for the proposed work (e.g.,  PSY210H1 if the project is in the area of Developmental Psychology)||
PSY405Y1|Individual Projects|PSY202H1/  ECO220Y1/  SOC252H1/  STA221H1/  PSY202H5/  STA221H5/  PSYC08H3/  STAB27H3/  STAC32H3, and the appropriate background in Psychology for the proposed work (e.g.,  PSY210H1 if the project is in the area of Developmental Psychology)||
PSY406H1|Individual Projects|PSY202H1/  ECO220Y1/  SOC252H1/  STA221H1/  PSY202H5/  STA221H5/  PSYC08H3/  STAB27H3/  STAC32H3, and the appropriate background in Psychology for the proposed work (e.g.,  PSY210H1 if the project is in the area of Developmental Psychology)||
PSY406Y1|Individual Projects|PSY202H1/  ECO220Y1/  SOC252H1/  STA221H1/  PSY202H5/  STA221H5/  PSYC08H3/  STAB27H3/  STAC32H3, and the appropriate background in Psychology for the proposed work (e.g.,  PSY210H1 if the project is in the area of Developmental Psychology)||
PSY407H1|Special Topics in Psychology|PSY100H1/  PSY100Y5/ ( PSYA01H3,  PSYA02H3),  PSY201H1/  ECO220Y1/ EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, and 0.5 PSY credit at the 200-level||Thought, Belief and Behaviour (2)
PSY408H1|Special Topics in Psychology|PSY100H1/  PSY100Y5/ ( PSYA01H3,  PSYA02H3),  PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, and 0.5 PSY credit at the 200-level||Thought, Belief and Behaviour (2)
PSY409H1|Research Specialization: Theoretical Foundations|Enrolment in the PSY Research Specialist program, and  PSY309H1, and one of  PSY319H1/ PSY329H1/ PSY339H1/ PSY349H1/ PSY359H1/ PSY369H1/ PSY379H1/ PSY389H1|PSY400Y1|Thought, Belief and Behaviour (2)
PSY410H1|Developmental Psychology Seminar|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY210H1/ PSY210H5/ PSYB20H3||Thought, Belief and Behaviour (2)
PSY414H1|Moral Development|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY210H1/  PSY210H5/  PSYB20H3||Thought, Belief and Behaviour (2)
PSY417H1|Aging and Social Cognition|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY210H1/  PSY210H5/  PSYB20H3||Thought, Belief and Behaviour (2)
PSY420H1|Social Psychology Seminar|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY220H1/ PSY220H5/ PSYB10H3/ SOC213H1||Thought, Belief and Behaviour (2)
PSY421H1|Person Perception|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1, ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY280H1/  PSY280H5/  PSYB51H3)||Thought, Belief and Behaviour (2)
PSY422H1|Community Psychology & Advocacy|PSY202H1/  ECO220Y1/  SOC252H1/  STA221H1/  PSY202H5/  STA221H5/  PSYC08H3/  STAB27H3/  STAC32H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1, one of  PSY320H1/  PSY320H5/  PSY321H1/  PSY321H5/  PSYC14H3/  PSY322H1/  PSYC12H3/  PSY333H1/  PSY333H5/  PSY336H1/  PSY324H5||Society and its Institutions (3)
PSY424H1|Social Psychology of Interpersonal Relationships|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
